fecha,artist_names,track_name,position,previous_rank,peak_rank,days_on_chart
2021-10-21,"C. Tangana, NATHY PELUSO",Ateo,1,—,1,1
2021-10-21,"zzoilo, Aitana",Mon Amour - Remix,2,—,2,1
2021-10-21,"Rvssian, Rauw Alejandro, Chris Brown",Nostálgico,3,—,3,1
2021-10-21,"Jhayco, Anuel AA",Ley Seca,4,—,4,1
2021-10-21,Myke Towers,Experimento,5,—,5,1
2021-10-21,Jhayco,Dile (Homenaje),6,—,6,1
2021-10-21,Rauw Alejandro,Cúrame,7,—,7,1
2021-10-21,Rauw Alejandro,Todo De Ti,8,—,8,1
2021-10-21,"Tainy, Bad Bunny, Julieta Venegas",Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),9,—,9,1
2021-10-21,Farruko,Pepas,10,—,10,1
2021-10-21,"Farruko, Victor Cardenas, Dj Adoni",El Incomprendido,11,—,11,1
2021-10-21,Justin Quiles,Colorín Colorado,12,—,12,1
2021-10-21,"Jc La Nevula, Atomic Otro Way",Búscate Otro,13,—,13,1
2021-10-21,"Bizarrap, Ptazeta","Ptazeta: Bzrp Music Sessions, Vol. 45",14,—,14,1
2021-10-21,"Aventura, Bad Bunny",Volví,15,—,15,1
2021-10-21,"Mora, Bad Bunny, Sech",Volando - Remix,16,—,16,1
2021-10-21,Funzo & Baby Loud,INMORTALES,17,—,17,1
2021-10-21,Bad Bunny,Yonaguni,18,—,18,1
2021-10-21,Adele,Easy On Me,19,—,19,1
2021-10-21,"Justin Quiles, Chimbala, Zion & Lennox",Loco,20,—,20,1
2021-10-21,"Camilo, Evaluna Montaner",Índigo,21,—,21,1
2021-10-21,Bad Bunny,120,22,—,22,1
2021-10-21,"El Taiger, DJ Conds",La Historia,23,—,23,1
2021-10-21,Myke Towers,ALMAS GEMELAS,24,—,24,1
2021-10-21,"Marc Seguí, Rauw Alejandro, Pol Granch",Tiroteo - Remix,25,—,25,1
2021-10-21,"J Balvin, Maria Becerra",Qué Más Pues?,26,—,26,1
2021-10-21,"Duki, Justin Quiles, Bizarrap",Unfollow,27,—,27,1
2021-10-21,"TINI, Maria Becerra",Miénteme,28,—,28,1
2021-10-21,"Omar Montes, JC el Diamante",Beba Qué Quieres Que Haga,29,—,29,1
2021-10-21,"Sebastian Yatra, Myke Towers",Pareja Del Año,30,—,30,1
2021-10-21,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),31,—,31,1
2021-10-21,Rauw Alejandro,Sexo Virtual,32,—,32,1
2021-10-21,"Justin Quiles, Maluma",La Botella,33,—,33,1
2021-10-21,"El Bobe, alPeDue",Ella,34,—,34,1
2021-10-21,"Fabbio, Omar Montes, Lennis Rodriguez, Chus Santana",Diablita Remix,35,—,35,1
2021-10-21,Nil Moliner,Libertad,36,—,36,1
2021-10-21,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),37,—,37,1
2021-10-21,Aitana,Berlín,38,—,38,1
2021-10-21,"Beny Jr, El Guincho",Combo la L,39,—,39,1
2021-10-21,"Tokischa, ROSALÍA",Linda,40,—,40,1
2021-10-21,Camila Cabello,Don't Go Yet,41,—,41,1
2021-10-21,"J Balvin, Sech",Una Nota,42,—,42,1
2021-10-21,"Delaossa, KIDDO, J.Moods",Veneno,43,—,43,1
2021-10-21,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,44,—,44,1
2021-10-21,"Bizarrap, Chucky73","Chucky73: Bzrp Music Sessions, Vol. 43",45,—,45,1
2021-10-21,"Nio Garcia, J Balvin, Bad Bunny",AM Remix,46,—,46,1
2021-10-21,Trueno,FEEL ME??,47,—,47,1
2021-10-21,Rels B,SHORTY QUE TE VAYA BN <3,48,—,48,1
2021-10-21,Daviles de Novelda,Flamenco y Bachata,49,—,49,1
2021-10-21,CKay,love nwantiti (ah ah ah),50,—,50,1
2021-10-21,"C. Tangana, Niño de Elche, La Húngara",Tú Me Dejaste De Querer,51,—,51,1
2021-10-21,"Moncho Chavea, Yotuel, Original Elias, C de Cama, Omar Montes, Mala Rodríguez, Rvfv, Beatriz Luengo, Nyno Vargas",Rakata - Remix,52,—,52,1
2021-10-21,Ingratax,París,53,—,53,1
2021-10-21,Ed Sheeran,Bad Habits,54,—,54,1
2021-10-21,Morad,Soñar,55,—,55,1
2021-10-21,"Bad Bunny, Jhayco",DÁKITI,56,—,56,1
2021-10-21,"Lola Indigo, TINI, Belinda",La Niña de la Escuela,57,—,57,1
2021-10-21,"C. Tangana, Gipsy Kings, Nicolás Reyes, Tonino Baliardo",Ingobernable,58,—,58,1
2021-10-21,Bad Gyal,Flow 2000,59,—,59,1
2021-10-21,"Sech, Jhayco",911 (Remix),60,—,60,1
2021-10-21,"Duki, Bizarrap",Malbec,61,—,61,1
2021-10-21,Måneskin,Beggin',62,—,62,1
2021-10-21,"CKay, Dj Yo!, AX'EL",love nwantiti (feat. Dj Yo! & AX'EL) - Remix,63,—,63,1
2021-10-21,"J Balvin, Skrillex",In Da Getto,64,—,64,1
2021-10-21,"Jhayco, Skrillex",En Mi Cuarto,65,—,65,1
2021-10-21,Maluma,Sobrio,66,—,66,1
2021-10-21,"Becky G, El Alfa",FULANITO,67,—,67,1
2021-10-21,"Coldplay, BTS",My Universe,68,—,68,1
2021-10-21,"Tiësto, KAROL G",Don't Be Shy,69,—,69,1
2021-10-21,KAROL G,SEJODIOTO,70,—,70,1
2021-10-21,Rauw Alejandro,La Old Skul,71,—,71,1
2021-10-21,Anuel AA,23 Preguntas,72,—,72,1
2021-10-21,"Morad, Trobi",Cómo Están?,73,—,73,1
2021-10-21,Lil Nas X,MONTERO (Call Me By Your Name),74,—,74,1
2021-10-21,Álvaro De Luna,Juramento eterno de sal,75,—,75,1
2021-10-21,"Tiago PZK, LIT killah",Entre Nosotros,76,—,76,1
2021-10-21,Olivia Rodrigo,good 4 u,77,—,77,1
2021-10-21,Rauw Alejandro,Aquel Nap ZzZz,78,—,78,1
2021-10-21,Camilo,Vida de Rico,79,—,79,1
2021-10-21,Ed Sheeran,Shivers,80,—,80,1
2021-10-21,"Pablo Alborán, Aitana, Álvaro De Luna",Llueve sobre mojado,81,—,81,1
2021-10-21,"Rauw Alejandro, Mr. Naisgai",2/Catorce,82,—,82,1
2021-10-21,"Jay Wheeler, DJ Nelson, Myke Towers",La Curiosidad,83,—,83,1
2021-10-21,Doja Cat,Woman,84,—,84,1
2021-10-21,"Lola Indigo, Rvfv",Romeo Y Julieta,85,—,85,1
2021-10-21,"Los Legendarios, Wisin, Jhayco",Fiel,86,—,86,1
2021-10-21,"Ana Mena, Rocco Hunt",A Un Paso De La Luna,87,—,87,1
2021-10-21,"Wisin, Jhayco, Ozuna, Los Legendarios",Emojis de Corazones (feat. Los Legendarios),88,—,88,1
2021-10-21,"Bizarrap, Nicky Jam","Nicky Jam: Bzrp Music Sessions, Vol. 41",89,—,89,1
2021-10-21,"Bad Bunny, ROSALÍA",LA NOCHE DE ANOCHE,90,—,90,1
2021-10-21,"Ana Mena, Rocco Hunt",Un beso de improviso,91,—,91,1
2021-10-21,zzoilo,Mon amour,92,—,92,1
2021-10-21,"Carlos Vives, Ricky Martin",Canción Bonita,93,—,93,1
2021-10-21,"Wisin, Jhayco, Anuel AA, Los Legendarios, Myke Towers",Fiel - Remix,94,—,94,1
2021-10-21,Camilo,Millones,95,—,95,1
2021-10-21,"Mora, Jhayco",512,96,—,96,1
2021-10-21,Glass Animals,Heat Waves,97,—,97,1
2021-10-21,"Doja Cat, SZA",Kiss Me More (feat. SZA),98,—,98,1
2021-10-21,"Camilo, Shawn Mendes",KESI - Remix,99,—,99,1
2021-10-21,Lil Nas X,THATS WHAT I WANT,100,—,100,1
2021-10-28,"C. Tangana, NATHY PELUSO",Ateo,1,1,1,2
2021-10-28,"zzoilo, Aitana",Mon Amour - Remix,2,2,2,2
2021-10-28,Myke Towers,Experimento,3,5,3,2
2021-10-28,"Rvssian, Rauw Alejandro, Chris Brown",Nostálgico,4,3,3,2
2021-10-28,"Jhayco, Anuel AA",Ley Seca,5,4,4,2
2021-10-28,Jhayco,Dile (Homenaje),6,6,6,2
2021-10-28,Rauw Alejandro,Cúrame,7,7,7,2
2021-10-28,Rauw Alejandro,Todo De Ti,8,8,8,2
2021-10-28,"Bizarrap, Ptazeta","Ptazeta: Bzrp Music Sessions, Vol. 45",9,14,9,2
2021-10-28,"Farruko, Victor Cardenas, Dj Adoni",El Incomprendido,10,11,10,2
2021-10-28,"Camilo, Evaluna Montaner",Índigo,11,21,11,2
2021-10-28,Farruko,Pepas,12,10,10,2
2021-10-28,"Tainy, Bad Bunny, Julieta Venegas",Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),13,9,9,2
2021-10-28,Justin Quiles,Colorín Colorado,14,12,12,2
2021-10-28,Funzo & Baby Loud,INMORTALES,15,17,15,2
2021-10-28,"Mora, Bad Bunny, Sech",Volando - Remix,16,16,16,2
2021-10-28,"Aventura, Bad Bunny",Volví,17,15,15,2
2021-10-28,"Jc La Nevula, Atomic Otro Way",Búscate Otro,18,13,13,2
2021-10-28,Bad Bunny,Yonaguni,19,18,18,2
2021-10-28,"Justin Quiles, Chimbala, Zion & Lennox",Loco,20,20,20,2
2021-10-28,Bad Bunny,120,21,22,21,2
2021-10-28,"El Taiger, DJ Conds",La Historia,22,23,22,2
2021-10-28,Adele,Easy On Me,23,19,19,2
2021-10-28,Myke Towers,ALMAS GEMELAS,24,24,24,2
2021-10-28,"Duki, Justin Quiles, Bizarrap",Unfollow,25,27,25,2
2021-10-28,"Marc Seguí, Rauw Alejandro, Pol Granch",Tiroteo - Remix,26,25,25,2
2021-10-28,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,27,44,27,2
2021-10-28,Rauw Alejandro,Sexo Virtual,28,32,28,2
2021-10-28,"J Balvin, Maria Becerra",Qué Más Pues?,29,26,26,2
2021-10-28,"Sebastian Yatra, Myke Towers",Pareja Del Año,30,30,30,2
2021-10-28,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),31,31,31,2
2021-10-28,Nil Moliner,Libertad,32,36,32,2
2021-10-28,"TINI, Maria Becerra",Miénteme,33,28,28,2
2021-10-28,"Delaossa, KIDDO, J.Moods",Veneno,34,43,34,2
2021-10-28,"Omar Montes, JC el Diamante",Beba Qué Quieres Que Haga,35,29,29,2
2021-10-28,"Justin Quiles, Maluma",La Botella,36,33,33,2
2021-10-28,"El Bobe, alPeDue",Ella,37,34,34,2
2021-10-28,"Fabbio, Omar Montes, Lennis Rodriguez, Chus Santana",Diablita Remix,38,35,35,2
2021-10-28,Trueno,FEEL ME??,39,47,39,2
2021-10-28,"Beny Jr, El Guincho",Combo la L,40,39,39,2
2021-10-28,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),41,37,37,2
2021-10-28,Aitana,Berlín,42,38,38,2
2021-10-28,Camila Cabello,Don't Go Yet,43,41,41,2
2021-10-28,"J Balvin, Sech",Una Nota,44,42,42,2
2021-10-28,"Tokischa, ROSALÍA",Linda,45,40,40,2
2021-10-28,"C. Tangana, Niño de Elche, La Húngara",Tú Me Dejaste De Querer,46,51,46,2
2021-10-28,Bad Gyal,Flow 2000,47,59,47,2
2021-10-28,CKay,love nwantiti (ah ah ah),48,50,48,2
2021-10-28,"Moncho Chavea, Yotuel, Original Elias, C de Cama, Omar Montes, Mala Rodríguez, Rvfv, Beatriz Luengo, Nyno Vargas",Rakata - Remix,49,52,49,2
2021-10-28,Daviles de Novelda,Flamenco y Bachata,50,49,49,2
2021-10-28,"Bizarrap, Chucky73","Chucky73: Bzrp Music Sessions, Vol. 43",51,45,45,2
2021-10-28,"Nio Garcia, J Balvin, Bad Bunny",AM Remix,52,46,46,2
2021-10-28,"Tiago PZK, Trueno",Salimo de Noche,53,—,53,1
2021-10-28,Rels B,SHORTY QUE TE VAYA BN <3,54,48,48,2
2021-10-28,Rauw Alejandro,La Old Skul,55,71,55,2
2021-10-28,"Bad Bunny, Jhayco",DÁKITI,56,56,56,2
2021-10-28,Ingratax,París,57,53,53,2
2021-10-28,Ed Sheeran,Bad Habits,58,54,54,2
2021-10-28,Morad,Soñar,59,55,55,2
2021-10-28,"CKay, Dj Yo!, AX'EL",love nwantiti (feat. Dj Yo! & AX'EL) - Remix,60,63,60,2
2021-10-28,"Fuego, Manuel Turizo, Duki",Una Vaina Loca,61,—,61,1
2021-10-28,"C. Tangana, Gipsy Kings, Nicolás Reyes, Tonino Baliardo",Ingobernable,62,58,58,2
2021-10-28,Måneskin,Beggin',63,62,62,2
2021-10-28,"Sech, Jhayco",911 (Remix),64,60,60,2
2021-10-28,"J Balvin, Skrillex",In Da Getto,65,64,64,2
2021-10-28,"Jhayco, Skrillex",En Mi Cuarto,66,65,65,2
2021-10-28,Morad,Cuando Ella Sale,67,—,67,1
2021-10-28,"Lola Indigo, TINI, Belinda",La Niña de la Escuela,68,57,57,2
2021-10-28,Maluma,Sobrio,69,66,66,2
2021-10-28,"Duki, Bizarrap",Malbec,70,61,61,2
2021-10-28,"Tiësto, KAROL G",Don't Be Shy,71,69,69,2
2021-10-28,"Becky G, El Alfa",FULANITO,72,67,67,2
2021-10-28,"Swedish House Mafia, The Weeknd",Moth To A Flame (with The Weeknd),73,—,73,1
2021-10-28,Álvaro De Luna,Juramento eterno de sal,74,75,74,2
2021-10-28,Ed Sheeran,Shivers,75,80,75,2
2021-10-28,Camilo,Vida de Rico,76,79,76,2
2021-10-28,Olivia Rodrigo,good 4 u,77,77,77,2
2021-10-28,"Tiago PZK, LIT killah",Entre Nosotros,78,76,76,2
2021-10-28,"Jay Wheeler, DJ Nelson, Myke Towers",La Curiosidad,79,83,79,2
2021-10-28,Anuel AA,23 Preguntas,80,72,72,2
2021-10-28,Rauw Alejandro,Aquel Nap ZzZz,81,78,78,2
2021-10-28,Lil Nas X,MONTERO (Call Me By Your Name),82,74,74,2
2021-10-28,Cyril Kamer,Bandido,83,—,83,1
2021-10-28,"Rauw Alejandro, Mr. Naisgai",2/Catorce,84,82,82,2
2021-10-28,"Ana Mena, Rocco Hunt",Un beso de improviso,85,91,85,2
2021-10-28,"Coldplay, BTS",My Universe,86,68,68,2
2021-10-28,"Ana Mena, Rocco Hunt",A Un Paso De La Luna,87,87,87,2
2021-10-28,Doja Cat,Woman,88,84,84,2
2021-10-28,"Lola Indigo, Rvfv",Romeo Y Julieta,89,85,85,2
2021-10-28,"Bad Bunny, ROSALÍA",LA NOCHE DE ANOCHE,90,90,90,2
2021-10-28,Camilo,Millones,91,95,91,2
2021-10-28,"Morad, Trobi",Cómo Están?,92,73,73,2
2021-10-28,"Wisin, Jhayco, Ozuna, Los Legendarios",Emojis de Corazones (feat. Los Legendarios),93,88,88,2
2021-10-28,Glass Animals,Heat Waves,94,97,94,2
2021-10-28,"Camilo, Shawn Mendes",KESI - Remix,95,99,95,2
2021-10-28,"Bizarrap, Nicky Jam","Nicky Jam: Bzrp Music Sessions, Vol. 41",96,89,89,2
2021-10-28,Dani Fernández,Clima Tropical,97,—,97,1
2021-10-28,"Christina Aguilera, Becky G, Nicki Nicole, NATHY PELUSO",Pa Mis Muchachas (feat. Nathy Peluso),98,—,98,1
2021-10-28,"Carlos Vives, Ricky Martin",Canción Bonita,99,93,93,2
2021-10-28,"Wisin, Jhayco, Anuel AA, Los Legendarios, Myke Towers",Fiel - Remix,100,94,94,2
2021-11-04,"C. Tangana, NATHY PELUSO",Ateo,1,1,1,3
2021-11-04,Myke Towers,Experimento,2,3,2,3
2021-11-04,"zzoilo, Aitana",Mon Amour - Remix,3,2,2,3
2021-11-04,"Rvssian, Rauw Alejandro, Chris Brown",Nostálgico,4,4,3,3
2021-11-04,"Jhayco, Anuel AA",Ley Seca,5,5,4,3
2021-11-04,Jhayco,Dile (Homenaje),6,6,6,3
2021-11-04,Rauw Alejandro,Cúrame,7,7,7,3
2021-11-04,Rauw Alejandro,Todo De Ti,8,8,8,3
2021-11-04,"Bizarrap, Ptazeta","Ptazeta: Bzrp Music Sessions, Vol. 45",9,9,9,3
2021-11-04,"Farruko, Victor Cardenas, Dj Adoni",El Incomprendido,10,10,10,3
2021-11-04,Farruko,Pepas,11,12,10,3
2021-11-04,Justin Quiles,Colorín Colorado,12,14,12,3
2021-11-04,"Mora, Bad Bunny, Sech",Volando - Remix,13,16,13,3
2021-11-04,Funzo & Baby Loud,INMORTALES,14,15,14,3
2021-11-04,"Aventura, Bad Bunny",Volví,15,17,15,3
2021-11-04,"Tainy, Bad Bunny, Julieta Venegas",Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),16,13,9,3
2021-11-04,Bad Bunny,Yonaguni,17,19,17,3
2021-11-04,"Camilo, Evaluna Montaner",Índigo,18,11,11,3
2021-11-04,"Justin Quiles, Chimbala, Zion & Lennox",Loco,19,20,19,3
2021-11-04,"Jc La Nevula, Atomic Otro Way",Búscate Otro,20,18,13,3
2021-11-04,"Duki, Justin Quiles, Bizarrap",Unfollow,21,25,21,3
2021-11-04,Bad Bunny,120,22,21,21,3
2021-11-04,"Tiago PZK, Trueno",Salimo de Noche,23,53,23,2
2021-11-04,"El Taiger, DJ Conds",La Historia,24,22,22,3
2021-11-04,Anuel AA,Dictadura,25,—,25,1
2021-11-04,Myke Towers,ALMAS GEMELAS,26,24,24,3
2021-11-04,Rauw Alejandro,Sexo Virtual,27,28,27,3
2021-11-04,"Marc Seguí, Rauw Alejandro, Pol Granch",Tiroteo - Remix,28,26,25,3
2021-11-04,Adele,Easy On Me,29,23,19,3
2021-11-04,"J Balvin, Maria Becerra",Qué Más Pues?,30,29,26,3
2021-11-04,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,31,27,27,3
2021-11-04,"Sebastian Yatra, Myke Towers",Pareja Del Año,32,30,30,3
2021-11-04,"Justin Quiles, Maluma",La Botella,33,36,33,3
2021-11-04,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),34,31,31,3
2021-11-04,"Nicki Nicole, Rauw Alejandro",Sabe,35,—,35,1
2021-11-04,"Beny Jr, El Guincho",Combo la L,36,40,36,3
2021-11-04,Morad,Cuando Ella Sale,37,67,37,2
2021-11-04,"El Bobe, alPeDue",Ella,38,37,34,3
2021-11-04,Rauw Alejandro,La Old Skul,39,55,39,3
2021-11-04,"Omar Montes, JC el Diamante",Beba Qué Quieres Que Haga,40,35,29,3
2021-11-04,Nil Moliner,Libertad,41,32,32,3
2021-11-04,"Fabbio, Omar Montes, Lennis Rodriguez, Chus Santana",Diablita Remix,42,38,35,3
2021-11-04,Trueno,FEEL ME??,43,39,39,3
2021-11-04,"Fuego, Manuel Turizo, Duki",Una Vaina Loca,44,61,44,2
2021-11-04,"Delaossa, KIDDO, J.Moods",Veneno,45,34,34,3
2021-11-04,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),46,41,37,3
2021-11-04,Camila Cabello,Don't Go Yet,47,43,41,3
2021-11-04,"TINI, Maria Becerra",Miénteme,48,33,28,3
2021-11-04,Aitana,Berlín,49,42,38,3
2021-11-04,Ed Sheeran,Bad Habits,50,58,50,3
2021-11-04,CKay,love nwantiti (ah ah ah),51,48,48,3
2021-11-04,"C. Tangana, Niño de Elche, La Húngara",Tú Me Dejaste De Querer,52,46,46,3
2021-11-04,"J Balvin, Sech",Una Nota,53,44,42,3
2021-11-04,Ingratax,París,54,57,53,3
2021-11-04,"Moncho Chavea, Yotuel, Original Elias, C de Cama, Omar Montes, Mala Rodríguez, Rvfv, Beatriz Luengo,",Rakata - Remix,55,49,49,3
2021-11-04,"Bad Bunny, Jhayco",DÁKITI,56,56,56,3
2021-11-04,"Nio Garcia, J Balvin, Bad Bunny",AM Remix,57,52,46,3
2021-11-04,Morad,Soñar,58,59,55,3
2021-11-04,Ed Sheeran,Shivers,59,75,59,3
2021-11-04,"C. Tangana, Gipsy Kings, Nicolás Reyes, Tonino Baliardo",Ingobernable,60,62,58,3
2021-11-04,Bad Gyal,Flow 2000,61,47,47,3
2021-11-04,Måneskin,Beggin',62,63,62,3
2021-11-04,"CKay, Dj Yo!, AX'EL",love nwantiti (feat. Dj Yo! & AX'EL) - Remix,63,60,60,3
2021-11-04,Cyril Kamer,Bandido,64,83,64,2
2021-11-04,"Tokischa, ROSALÍA",Linda,65,45,40,3
2021-11-04,"Sech, Jhayco",911 (Remix),66,64,60,3
2021-11-04,Sebastian Yatra,Tacones Rojos,67,—,67,1
2021-11-04,"Jhayco, Skrillex",En Mi Cuarto,68,66,65,3
2021-11-04,Rels B,SHORTY QUE TE VAYA BN <3,69,54,48,3
2021-11-04,"Bizarrap, Chucky73","Chucky73: Bzrp Music Sessions, Vol. 43",70,51,45,3
2021-11-04,"Lola Indigo, TINI, Belinda",La Niña de la Escuela,71,68,57,3
2021-11-04,Daviles de Novelda,Flamenco y Bachata,72,50,49,3
2021-11-04,Maluma,Sobrio,73,69,66,3
2021-11-04,"J Balvin, Skrillex",In Da Getto,74,65,64,3
2021-11-04,"Tiësto, KAROL G",Don't Be Shy,75,71,69,3
2021-11-04,Álvaro De Luna,Juramento eterno de sal,76,74,74,3
2021-11-04,Rauw Alejandro,Aquel Nap ZzZz,77,81,77,3
2021-11-04,"Jay Wheeler, DJ Nelson, Myke Towers",La Curiosidad,78,79,78,3
2021-11-04,"Becky G, El Alfa",FULANITO,79,72,67,3
2021-11-04,"Camila Cabello, Myke Towers, Tainy",Oh Na Na,80,—,80,1
2021-11-04,Camilo,Vida de Rico,81,76,76,3
2021-11-04,Anuel AA,23 Preguntas,82,80,72,3
2021-11-04,Olivia Rodrigo,good 4 u,83,77,77,3
2021-11-04,"Jorge Drexler, C. Tangana",Tocarte,84,—,84,1
2021-11-04,Lil Nas X,MONTERO (Call Me By Your Name),85,82,74,3
2021-11-04,"Rauw Alejandro, Mr. Naisgai",2/Catorce,86,84,82,3
2021-11-04,"Ana Mena, Rocco Hunt",A Un Paso De La Luna,87,87,87,3
2021-11-04,"Ana Mena, Rocco Hunt",Un beso de improviso,88,85,85,3
2021-11-04,"Tiago PZK, LIT killah",Entre Nosotros,89,78,76,3
2021-11-04,Ed Sheeran,Overpass Graffiti,90,—,90,1
2021-11-04,"Bad Bunny, ROSALÍA",LA NOCHE DE ANOCHE,91,90,90,3
2021-11-04,"Lola Indigo, Rvfv",Romeo Y Julieta,92,89,85,3
2021-11-04,Doja Cat,Woman,93,88,84,3
2021-11-04,"Bizarrap, Nicky Jam","Nicky Jam: Bzrp Music Sessions, Vol. 41",94,96,89,3
2021-11-04,"Wisin, Jhayco, Ozuna, Los Legendarios",Emojis de Corazones (feat. Los Legendarios),95,93,88,3
2021-11-04,"Duki, Bizarrap",Malbec,96,70,61,3
2021-11-04,Glass Animals,Heat Waves,97,94,94,3
2021-11-04,"Los Legendarios, Wisin, Jhayco",Fiel,98,—,86,1
2021-11-04,"Mora, Jhayco",512,99,—,96,1
2021-11-04,"Coldplay, BTS",My Universe,100,86,68,3
2021-11-11,"C. Tangana, NATHY PELUSO",Ateo,1,1,1,4
2021-11-11,Myke Towers,Experimento,2,2,2,4
2021-11-11,"zzoilo, Aitana",Mon Amour - Remix,3,3,2,4
2021-11-11,"Rvssian, Rauw Alejandro, Chris Brown",Nostálgico,4,4,3,4
2021-11-11,"Jhayco, Anuel AA",Ley Seca,5,5,4,4
2021-11-11,"Bizarrap, Anuel AA","Anuel AA: Bzrp Music Sessions, Vol. 46",6,—,6,1
2021-11-11,Rauw Alejandro,Cúrame,7,7,7,4
2021-11-11,Jhayco,Dile (Homenaje),8,6,6,4
2021-11-11,Rauw Alejandro,Todo De Ti,9,8,8,4
2021-11-11,"Bizarrap, Ptazeta","Ptazeta: Bzrp Music Sessions, Vol. 45",10,9,9,4
2021-11-11,Anuel AA,Dictadura,11,25,11,2
2021-11-11,"Farruko, Victor Cardenas, Dj Adoni",El Incomprendido,12,10,10,4
2021-11-11,"Tiago PZK, Trueno",Salimo de Noche,13,23,13,3
2021-11-11,"Fuego, Manuel Turizo, Duki",Una Vaina Loca,14,44,14,3
2021-11-11,"Mora, Bad Bunny, Sech",Volando - Remix,15,13,13,4
2021-11-11,Farruko,Pepas,16,11,10,4
2021-11-11,Bad Bunny,Yonaguni,17,17,17,4
2021-11-11,"Aventura, Bad Bunny",Volví,18,15,15,4
2021-11-11,Justin Quiles,Colorín Colorado,19,12,12,4
2021-11-11,Funzo & Baby Loud,INMORTALES,20,14,14,4
2021-11-11,"Camilo, Evaluna Montaner",Índigo,21,18,11,4
2021-11-11,"Tainy, Bad Bunny, Julieta Venegas",Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),22,16,9,4
2021-11-11,"Justin Quiles, Chimbala, Zion & Lennox",Loco,23,19,19,4
2021-11-11,"Duki, Justin Quiles, Bizarrap",Unfollow,24,21,21,4
2021-11-11,"El Taiger, DJ Conds",La Historia,25,24,22,4
2021-11-11,Morad,Cuando Ella Sale,26,37,26,3
2021-11-11,Bad Bunny,120,27,22,21,4
2021-11-11,"Jc La Nevula, Atomic Otro Way",Búscate Otro,28,20,13,4
2021-11-11,"Marc Seguí, Rauw Alejandro, Pol Granch",Tiroteo - Remix,29,28,25,4
2021-11-11,Myke Towers,ALMAS GEMELAS,30,26,24,4
2021-11-11,Trueno,FEEL ME??,31,43,31,4
2021-11-11,"Nicki Nicole, Rauw Alejandro",Sabe,32,35,32,2
2021-11-11,Rauw Alejandro,Sexo Virtual,33,27,27,4
2021-11-11,Adele,Easy On Me,34,29,19,4
2021-11-11,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,35,31,27,4
2021-11-11,"Sebastian Yatra, Myke Towers",Pareja Del Año,36,32,30,4
2021-11-11,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),37,34,31,4
2021-11-11,Rauw Alejandro,La Old Skul,38,39,38,4
2021-11-11,"Beny Jr, El Guincho",Combo la L,39,36,36,4
2021-11-11,"J Balvin, Maria Becerra",Qué Más Pues?,40,30,26,4
2021-11-11,Sebastian Yatra,Tacones Rojos,41,67,41,2
2021-11-11,"Justin Quiles, Maluma",La Botella,42,33,33,4
2021-11-11,"El Bobe, alPeDue",Ella,43,38,34,4
2021-11-11,"Delaossa, KIDDO, J.Moods",Veneno,44,45,34,4
2021-11-11,Nil Moliner,Libertad,45,41,32,4
2021-11-11,Camila Cabello,Don't Go Yet,46,47,41,4
2021-11-11,"Lil Nas X, Jack Harlow",INDUSTRY BABY (feat. Jack Harlow),47,46,37,4
2021-11-11,"Fabbio, Omar Montes, Lennis Rodriguez, Chus Santana",Diablita Remix,48,42,35,4
2021-11-11,"Omar Montes, JC el Diamante",Beba Qué Quieres Que Haga,49,40,29,4
2021-11-11,Ingratax,París,50,54,50,4
2021-11-11,Aitana,Berlín,51,49,38,4
2021-11-11,"TINI, Maria Becerra",Miénteme,52,48,28,4
2021-11-11,"C. Tangana, Niño de Elche, La Húngara",Tú Me Dejaste De Querer,53,52,46,4
2021-11-11,CKay,love nwantiti (ah ah ah),54,51,48,4
2021-11-11,Ed Sheeran,Bad Habits,55,50,50,4
2021-11-11,"Bad Bunny, Jhayco",DÁKITI,56,56,56,4
2021-11-11,Morad,Soñar,57,58,55,4
2021-11-11,"Nio Garcia, J Balvin, Bad Bunny",AM Remix,58,57,46,4
2021-11-11,Cyril Kamer,Bandido,59,64,59,3
2021-11-11,"J Balvin, Sech",Una Nota,60,53,42,4
2021-11-11,Ed Sheeran,Shivers,61,59,59,4
2021-11-11,Måneskin,Beggin',62,62,62,4
2021-11-11,"CKay, Dj Yo!, AX'EL",love nwantiti (feat. Dj Yo! & AX'EL) - Remix,63,63,60,4
2021-11-11,"C. Tangana, Gipsy Kings, Nicolás Reyes, Tonino Baliardo",Ingobernable,64,60,58,4
