fecha,artist_names,track_name,position,previous_rank,peak_rank,days_on_chart
2021-10-21,"c. tangana, nathy peluso",Ateo,1,—,1,1
2021-10-21,"zzoilo, aitana",Mon Amour - Remix,2,—,2,1
2021-10-21,"jhayco, anuel aa",Ley Seca,3,—,3,1
2021-10-21,jhayco,Dile (Homenaje),4,—,4,1
2021-10-21,"rvssian, rauw alejandro, chris brown",Nostálgico,5,—,5,1
2021-10-21,rauw alejandro,Cúrame,6,—,6,1
2021-10-21,myke towers,Experimento,7,—,7,1
2021-10-21,justin quiles,Colorín Colorado,8,—,8,1
2021-10-21,rauw alejandro,Todo De Ti,9,—,9,1
2021-10-21,"farruko, victor cardenas, dj adoni",El Incomprendido,10,—,10,1
2021-10-21,"tainy, bad bunny, julieta venegas",Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),11,—,11,1
2021-10-21,funzo & baby loud,INMORTALES,12,—,12,1
2021-10-21,farruko,Pepas,13,—,13,1
2021-10-21,"jc la nevula, atomic otro way",Búscate Otro,14,—,14,1
2021-10-21,"bizarrap, ptazeta","Ptazeta: Bzrp Music Sessions, Vol. 45",15,—,15,1
2021-10-21,"aventura, bad bunny",Volví,16,—,16,1
2021-10-21,"justin quiles, chimbala, zion & lennox",Loco,17,—,17,1
2021-10-21,"mora, bad bunny, sech",Volando - Remix,18,—,18,1
2021-10-21,"el taiger, dj conds",La Historia,19,—,19,1
2021-10-21,bad bunny,Yonaguni,20,—,20,1
2021-10-21,myke towers,ALMAS GEMELAS,21,—,21,1
2021-10-21,"tini, maria becerra",Miénteme,22,—,22,1
2021-10-21,bad bunny,120,23,—,23,1
2021-10-21,"omar montes, jc el diamante",Beba Qué Quieres Que Haga,24,—,24,1
2021-10-21,"duki, justin quiles, bizarrap",Unfollow,25,—,25,1
2021-10-21,"j balvin, maria becerra",Qué Más Pues?,26,—,26,1
2021-10-21,"fabbio, omar montes, lennis rodriguez, chus santana",Diablita Remix,27,—,27,1
2021-10-21,"justin quiles, maluma",La Botella,28,—,28,1
2021-10-21,"camilo, evaluna montaner",Índigo,29,—,29,1
2021-10-21,"el bobe, alpedue",Ella,30,—,30,1
2021-10-21,"marc seguí, rauw alejandro, pol granch",Tiroteo - Remix,31,—,31,1
2021-10-21,nil moliner,Libertad,32,—,32,1
2021-10-21,aitana,Berlín,33,—,33,1
2021-10-21,rauw alejandro,Sexo Virtual,34,—,34,1
2021-10-21,"sebastian yatra, myke towers",Pareja Del Año,35,—,35,1
2021-10-21,daviles de novelda,Flamenco y Bachata,36,—,36,1
2021-10-21,"delaossa, kiddo, j.moods",Veneno,37,—,37,1
2021-10-21,camila cabello,Don't Go Yet,38,—,38,1
2021-10-21,"beny jr, el guincho",Combo la L,39,—,39,1
2021-10-21,"j balvin, sech",Una Nota,40,—,40,1
2021-10-21,"the kid laroi, justin bieber",STAY (with Justin Bieber),41,—,41,1
2021-10-21,adele,Easy On Me,42,—,42,1
2021-10-21,"bizarrap, chucky73","Chucky73: Bzrp Music Sessions, Vol. 43",43,—,43,1
2021-10-21,"nio garcia, j balvin, bad bunny",AM Remix,44,—,44,1
2021-10-21,"lola indigo, tini, belinda",La Niña de la Escuela,45,—,45,1
2021-10-21,"moncho chavea, yotuel, original elias, c de cama, omar montes, mala rodríguez, rvfv, beatriz luengo, nyno vargas",Rakata - Remix,46,—,46,1
2021-10-21,"tokischa, rosalía",Linda,47,—,47,1
2021-10-21,rels b,SHORTY QUE TE VAYA BN <3,48,—,48,1
2021-10-21,trueno,FEEL ME??,49,—,49,1
2021-10-21,"lil nas x, jack harlow",INDUSTRY BABY (feat. Jack Harlow),50,—,50,1
2021-10-21,"duki, bizarrap",Malbec,51,—,51,1
2021-10-21,"sech, jhayco",911 (Remix),52,—,52,1
2021-10-21,"c. tangana, niño de elche, la húngara",Tú Me Dejaste De Querer,53,—,53,1
2021-10-21,morad,Soñar,54,—,54,1
2021-10-21,ingratax,París,55,—,55,1
2021-10-21,"c. tangana, gipsy kings, nicolás reyes, tonino baliardo",Ingobernable,56,—,56,1
2021-10-21,"bad bunny, jhayco",DÁKITI,57,—,57,1
2021-10-21,álvaro de luna,Juramento eterno de sal,58,—,58,1
2021-10-21,ckay,love nwantiti (ah ah ah),59,—,59,1
2021-10-21,bad gyal,Flow 2000,60,—,60,1
2021-10-21,"jhayco, skrillex",En Mi Cuarto,61,—,61,1
2021-10-21,"j balvin, skrillex",In Da Getto,62,—,62,1
2021-10-21,dani fernández,Clima Tropical,63,—,63,1
2021-10-21,"ana mena, rocco hunt",Un beso de improviso,64,—,64,1
2021-10-21,"ana mena, rocco hunt",A Un Paso De La Luna,65,—,65,1
2021-10-21,"elton john, dua lipa, pnau",Cold Heart - PNAU Remix,66,—,66,1
2021-10-21,maluma,Sobrio,67,—,67,1
2021-10-21,"becky g, el alfa",FULANITO,68,—,68,1
2021-10-21,camilo,Vida de Rico,69,—,69,1
2021-10-21,karol g,SEJODIOTO,70,—,70,1
2021-10-21,"lola indigo, rvfv",Romeo Y Julieta,71,—,71,1
2021-10-21,anuel aa,23 Preguntas,72,—,72,1
2021-10-21,måneskin,Beggin',73,—,73,1
2021-10-21,ed sheeran,Bad Habits,74,—,74,1
2021-10-21,"amenazzy, farruko, myke towers, rochy rd",Rapido,75,—,75,1
2021-10-21,"carlos vives, ricky martin",Canción Bonita,76,—,76,1
2021-10-21,"jay wheeler, dj nelson, myke towers",La Curiosidad,77,—,77,1
2021-10-21,"wisin, jhayco, ozuna, los legendarios",Emojis de Corazones (feat. Los Legendarios),78,—,78,1
2021-10-21,"morad, trobi",Cómo Están?,79,—,79,1
2021-10-21,"beret, morat",Porfa no te vayas,80,—,80,1
2021-10-21,camilo,Millones,81,—,81,1
2021-10-21,"wisin, jhayco, anuel aa, los legendarios, myke towers",Fiel - Remix,82,—,82,1
2021-10-21,"pablo alborán, aitana, álvaro de luna",Llueve sobre mojado,83,—,83,1
2021-10-21,"los legendarios, wisin, jhayco",Fiel,84,—,84,1
2021-10-21,"bizarrap, nicky jam","Nicky Jam: Bzrp Music Sessions, Vol. 41",85,—,85,1
2021-10-21,rauw alejandro,La Old Skul,86,—,86,1
2021-10-21,"hens, delgao",Dos Días al Mes,87,—,87,1
2021-10-21,"rauw alejandro, mr. naisgai",2/Catorce,88,—,88,1
2021-10-21,"bandido, duki, rei, tiago pzk","No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK]",89,—,89,1
2021-10-21,"tiago pzk, lit killah",Entre Nosotros,90,—,90,1
2021-10-21,rauw alejandro,Aquel Nap ZzZz,91,—,91,1
2021-10-21,boza,Ella,92,—,92,1
2021-10-21,"tiësto, karol g",Don't Be Shy,93,—,93,1
2021-10-21,"alex rose, rauw alejandro",Me Fije,94,—,94,1
2021-10-21,"j balvin, karol g, nicky jam, crissin, totoy el frio, natan & shander",Poblado - Remix,95,—,95,1
2021-10-21,"myke towers, juhn",Bandido,96,—,96,1
2021-10-21,zzoilo,Mon amour,97,—,97,1
2021-10-21,"mora, jhayco",512,98,—,98,1
2021-10-21,lil nas x,MONTERO (Call Me By Your Name),99,—,99,1
2021-10-21,olivia rodrigo,good 4 u,100,—,100,1
2021-10-28,"c. tangana, nathy peluso",Ateo,1,1,1,2
2021-10-28,"zzoilo, aitana",Mon Amour - Remix,2,2,2,2
2021-10-28,"jhayco, anuel aa",Ley Seca,3,3,3,2
2021-10-28,jhayco,Dile (Homenaje),4,4,4,2
2021-10-28,myke towers,Experimento,5,7,5,2
2021-10-28,"rvssian, rauw alejandro, chris brown",Nostálgico,6,5,5,2
2021-10-28,rauw alejandro,Cúrame,7,6,6,2
2021-10-28,justin quiles,Colorín Colorado,8,8,8,2
2021-10-28,"farruko, victor cardenas, dj adoni",El Incomprendido,9,10,9,2
2021-10-28,rauw alejandro,Todo De Ti,10,9,9,2
2021-10-28,"bizarrap, ptazeta","Ptazeta: Bzrp Music Sessions, Vol. 45",11,15,11,2
2021-10-28,funzo & baby loud,INMORTALES,12,12,12,2
2021-10-28,farruko,Pepas,13,13,13,2
2021-10-28,"camilo, evaluna montaner",Índigo,14,29,14,2
2021-10-28,"mora, bad bunny, sech",Volando - Remix,15,18,15,2
2021-10-28,"justin quiles, chimbala, zion & lennox",Loco,16,17,16,2
2021-10-28,"aventura, bad bunny",Volví,17,16,16,2
2021-10-28,"tainy, bad bunny, julieta venegas",Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),18,11,11,2
2021-10-28,"jc la nevula, atomic otro way",Búscate Otro,19,14,14,2
2021-10-28,"duki, justin quiles, bizarrap",Unfollow,20,25,20,2
2021-10-28,"el taiger, dj conds",La Historia,21,19,19,2
2021-10-28,bad bunny,Yonaguni,22,20,20,2
2021-10-28,myke towers,ALMAS GEMELAS,23,21,21,2
2021-10-28,bad bunny,120,24,23,23,2
2021-10-28,rauw alejandro,Sexo Virtual,25,34,25,2
2021-10-28,nil moliner,Libertad,26,32,26,2
2021-10-28,"j balvin, maria becerra",Qué Más Pues?,27,26,26,2
2021-10-28,"tini, maria becerra",Miénteme,28,22,22,2
2021-10-28,"omar montes, jc el diamante",Beba Qué Quieres Que Haga,29,24,24,2
2021-10-28,"fabbio, omar montes, lennis rodriguez, chus santana",Diablita Remix,30,27,27,2
2021-10-28,"justin quiles, maluma",La Botella,31,28,28,2
2021-10-28,"el bobe, alpedue",Ella,32,30,30,2
2021-10-28,"marc seguí, rauw alejandro, pol granch",Tiroteo - Remix,33,31,31,2
2021-10-28,"delaossa, kiddo, j.moods",Veneno,34,37,34,2
2021-10-28,aitana,Berlín,35,33,33,2
2021-10-28,"sebastian yatra, myke towers",Pareja Del Año,36,35,35,2
2021-10-28,adele,Easy On Me,37,42,37,2
2021-10-28,camila cabello,Don't Go Yet,38,38,38,2
2021-10-28,"beny jr, el guincho",Combo la L,39,39,39,2
2021-10-28,trueno,FEEL ME??,40,49,40,2
2021-10-28,daviles de novelda,Flamenco y Bachata,41,36,36,2
2021-10-28,"j balvin, sech",Una Nota,42,40,40,2
2021-10-28,"the kid laroi, justin bieber",STAY (with Justin Bieber),43,41,41,2
2021-10-28,"moncho chavea, yotuel, original elias, c de cama, omar montes, mala rodríguez, rvfv, beatriz luengo,",Rakata - Remix,44,46,44,2
2021-10-28,"elton john, dua lipa, pnau",Cold Heart - PNAU Remix,45,66,45,2
2021-10-28,bad gyal,Flow 2000,46,60,46,2
2021-10-28,"tiago pzk, trueno",Salimo de Noche,47,—,47,1
2021-10-28,"lil nas x, jack harlow",INDUSTRY BABY (feat. Jack Harlow),48,50,48,2
2021-10-28,"nio garcia, j balvin, bad bunny",AM Remix,49,44,44,2
2021-10-28,"bizarrap, chucky73","Chucky73: Bzrp Music Sessions, Vol. 43",50,43,43,2
2021-10-28,"lola indigo, tini, belinda",La Niña de la Escuela,51,45,45,2
2021-10-28,"c. tangana, niño de elche, la húngara",Tú Me Dejaste De Querer,52,53,52,2
2021-10-28,"fuego, manuel turizo, duki",Una Vaina Loca,53,—,53,1
2021-10-28,"sech, jhayco",911 (Remix),54,52,52,2
2021-10-28,"tokischa, rosalía",Linda,55,47,47,2
2021-10-28,"bad bunny, jhayco",DÁKITI,56,57,56,2
2021-10-28,rels b,SHORTY QUE TE VAYA BN <3,57,48,48,2
2021-10-28,rauw alejandro,La Old Skul,58,86,58,2
2021-10-28,álvaro de luna,Juramento eterno de sal,59,58,58,2
2021-10-28,morad,Soñar,60,54,54,2
2021-10-28,ingratax,París,61,55,55,2
2021-10-28,"ana mena, rocco hunt",Un beso de improviso,62,64,62,2
2021-10-28,"c. tangana, gipsy kings, nicolás reyes, tonino baliardo",Ingobernable,63,56,56,2
2021-10-28,"ana mena, rocco hunt",A Un Paso De La Luna,64,65,64,2
2021-10-28,"duki, bizarrap",Malbec,65,51,51,2
2021-10-28,ckay,love nwantiti (ah ah ah),66,59,59,2
2021-10-28,dani fernández,Clima Tropical,67,63,63,2
2021-10-28,"jhayco, skrillex",En Mi Cuarto,68,61,61,2
2021-10-28,camilo,Vida de Rico,69,69,69,2
2021-10-28,"lola indigo, rvfv",Romeo Y Julieta,70,71,70,2
2021-10-28,"becky g, el alfa",FULANITO,71,68,68,2
2021-10-28,"j balvin, skrillex",In Da Getto,72,62,62,2
2021-10-28,maluma,Sobrio,73,67,67,2
2021-10-28,"jay wheeler, dj nelson, myke towers",La Curiosidad,74,77,74,2
2021-10-28,"beret, morat",Porfa no te vayas,75,80,75,2
2021-10-28,måneskin,Beggin',76,73,73,2
2021-10-28,"carlos vives, ricky martin",Canción Bonita,77,76,76,2
2021-10-28,anuel aa,23 Preguntas,78,72,72,2
2021-10-28,"hens, delgao",Dos Días al Mes,79,87,79,2
2021-10-28,ed sheeran,Bad Habits,80,74,74,2
2021-10-28,camilo,Millones,81,81,81,2
2021-10-28,"amenazzy, farruko, myke towers, rochy rd",Rapido,82,75,75,2
2021-10-28,"wisin, jhayco, ozuna, los legendarios",Emojis de Corazones (feat. Los Legendarios),83,78,78,2
2021-10-28,cyril kamer,Bandido,84,—,84,1
2021-10-28,"wisin, jhayco, anuel aa, los legendarios, myke towers",Fiel - Remix,85,82,82,2
2021-10-28,"bandido, duki, rei, tiago pzk","No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK]",86,89,86,2
2021-10-28,"rauw alejandro, mr. naisgai",2/Catorce,87,88,87,2
2021-10-28,"tiago pzk, lit killah",Entre Nosotros,88,90,88,2
2021-10-28,"bizarrap, nicky jam","Nicky Jam: Bzrp Music Sessions, Vol. 41",89,85,85,2
2021-10-28,"los legendarios, wisin, jhayco",Fiel,90,84,84,2
2021-10-28,"tiësto, karol g",Don't Be Shy,91,93,91,2
2021-10-28,"mora, jhayco",512,92,98,92,2
2021-10-28,"alex rose, rauw alejandro",Me Fije,93,94,93,2
2021-10-28,"myke towers, juhn",Bandido,94,96,94,2
2021-10-28,"pablo alborán, aitana, álvaro de luna",Llueve sobre mojado,95,83,83,2
2021-10-28,"camilo, shawn mendes",KESI - Remix,96,—,96,1
2021-10-28,olivia rodrigo,good 4 u,97,100,97,2
2021-10-28,"ckay, dj yo!, ax'el",love nwantiti (feat. Dj Yo! & AX'EL) - Remix,98,—,98,1
2021-10-28,"j balvin, karol g, nicky jam, crissin, totoy el frio, natan & shander",Poblado - Remix,99,95,95,2
2021-10-28,morad,Cuando Ella Sale,100,—,100,1
2021-11-04,"c. tangana, nathy peluso",Ateo,1,1,1,3
2021-11-04,"zzoilo, aitana",Mon Amour - Remix,2,2,2,3
2021-11-04,"jhayco, anuel aa",Ley Seca,3,3,3,3
2021-11-04,myke towers,Experimento,4,5,4,3
2021-11-04,jhayco,Dile (Homenaje),5,4,4,3
2021-11-04,"rvssian, rauw alejandro, chris brown",Nostálgico,6,6,5,3
2021-11-04,rauw alejandro,Cúrame,7,7,6,3
2021-11-04,justin quiles,Colorín Colorado,8,8,8,3
2021-11-04,"farruko, victor cardenas, dj adoni",El Incomprendido,9,9,9,3
2021-11-04,rauw alejandro,Todo De Ti,10,10,9,3
2021-11-04,"bizarrap, ptazeta","Ptazeta: Bzrp Music Sessions, Vol. 45",11,11,11,3
2021-11-04,funzo & baby loud,INMORTALES,12,12,12,3
2021-11-04,farruko,Pepas,13,13,13,3
2021-11-04,"mora, bad bunny, sech",Volando - Remix,14,15,14,3
2021-11-04,"justin quiles, chimbala, zion & lennox",Loco,15,16,15,3
2021-11-04,"aventura, bad bunny",Volví,16,17,16,3
2021-11-04,"duki, justin quiles, bizarrap",Unfollow,17,20,17,3
2021-11-04,bad bunny,Yonaguni,18,22,18,3
2021-11-04,"camilo, evaluna montaner",Índigo,19,14,14,3
2021-11-04,"tiago pzk, trueno",Salimo de Noche,20,47,20,2
2021-11-04,"el taiger, dj conds",La Historia,21,21,19,3
2021-11-04,"tainy, bad bunny, julieta venegas",Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),22,18,11,3
2021-11-04,"jc la nevula, atomic otro way",Búscate Otro,23,19,14,3
2021-11-04,myke towers,ALMAS GEMELAS,24,23,21,3
2021-11-04,rauw alejandro,Sexo Virtual,25,25,25,3
2021-11-04,anuel aa,Dictadura,26,—,26,1
2021-11-04,bad bunny,120,27,24,23,3
2021-11-04,"justin quiles, maluma",La Botella,28,31,28,3
2021-11-04,"fabbio, omar montes, lennis rodriguez, chus santana",Diablita Remix,29,30,27,3
2021-11-04,"omar montes, jc el diamante",Beba Qué Quieres Que Haga,30,29,24,3
2021-11-04,"j balvin, maria becerra",Qué Más Pues?,31,27,26,3
2021-11-04,nil moliner,Libertad,32,26,26,3
2021-11-04,"el bobe, alpedue",Ella,33,32,30,3
2021-11-04,"marc seguí, rauw alejandro, pol granch",Tiroteo - Remix,34,33,31,3
2021-11-04,"sebastian yatra, myke towers",Pareja Del Año,35,36,35,3
2021-11-04,"tini, maria becerra",Miénteme,36,28,22,3
2021-11-04,aitana,Berlín,37,35,33,3
2021-11-04,"delaossa, kiddo, j.moods",Veneno,38,34,34,3
2021-11-04,"fuego, manuel turizo, duki",Una Vaina Loca,39,53,39,2
2021-11-04,rauw alejandro,La Old Skul,40,58,40,3
2021-11-04,"beny jr, el guincho",Combo la L,41,39,39,3
2021-11-04,camila cabello,Don't Go Yet,42,38,38,3
2021-11-04,adele,Easy On Me,43,37,37,3
2021-11-04,"nicki nicole, rauw alejandro",Sabe,44,—,44,1
2021-11-04,trueno,FEEL ME??,45,40,40,3
2021-11-04,morad,Cuando Ella Sale,46,100,46,2
2021-11-04,"the kid laroi, justin bieber",STAY (with Justin Bieber),47,43,41,3
2021-11-04,"elton john, dua lipa, pnau",Cold Heart - PNAU Remix,48,45,45,3
2021-11-04,"moncho chavea, yotuel, original elias, c de cama, omar montes, mala rodríguez, rvfv, beatriz luengo,",Rakata - Remix,49,44,44,3
2021-11-04,"j balvin, sech",Una Nota,50,42,40,3
2021-11-04,"lil nas x, jack harlow",INDUSTRY BABY (feat. Jack Harlow),51,48,48,3
2021-11-04,ingratax,París,52,61,52,3
2021-11-04,"lola indigo, tini, belinda",La Niña de la Escuela,53,51,45,3
2021-11-04,"nio garcia, j balvin, bad bunny",AM Remix,54,49,44,3
2021-11-04,"c. tangana, niño de elche, la húngara",Tú Me Dejaste De Querer,55,52,52,3
2021-11-04,daviles de novelda,Flamenco y Bachata,56,41,36,3
2021-11-04,"bad bunny, jhayco",DÁKITI,57,56,56,3
2021-11-04,"sech, jhayco",911 (Remix),58,54,52,3
2021-11-04,bad gyal,Flow 2000,59,46,46,3
2021-11-04,morad,Soñar,60,60,54,3
2021-11-04,álvaro de luna,Juramento eterno de sal,61,59,58,3
2021-11-04,cyril kamer,Bandido,62,84,62,2
2021-11-04,"ana mena, rocco hunt",A Un Paso De La Luna,63,64,63,3
2021-11-04,"ana mena, rocco hunt",Un beso de improviso,64,62,62,3
2021-11-04,"c. tangana, gipsy kings, nicolás reyes, tonino baliardo",Ingobernable,65,63,56,3
2021-11-04,ckay,love nwantiti (ah ah ah),66,66,59,3
2021-11-04,dani fernández,Clima Tropical,67,67,63,3
2021-11-04,sebastian yatra,Tacones Rojos,68,—,68,1
2021-11-04,ed sheeran,Bad Habits,69,80,69,3
2021-11-04,"jhayco, skrillex",En Mi Cuarto,70,68,61,3
2021-11-04,"bizarrap, chucky73","Chucky73: Bzrp Music Sessions, Vol. 43",71,50,43,3
2021-11-04,camilo,Vida de Rico,72,69,69,3
2021-11-04,"jay wheeler, dj nelson, myke towers",La Curiosidad,73,74,73,3
2021-11-04,rels b,SHORTY QUE TE VAYA BN <3,74,57,48,3
2021-11-04,"lola indigo, rvfv",Romeo Y Julieta,75,70,70,3
2021-11-04,"becky g, el alfa",FULANITO,76,71,68,3
2021-11-04,måneskin,Beggin',77,76,73,3
2021-11-04,maluma,Sobrio,78,73,67,3
2021-11-04,anuel aa,23 Preguntas,79,78,72,3
2021-11-04,"beret, morat",Porfa no te vayas,80,75,75,3
2021-11-04,"j balvin, skrillex",In Da Getto,81,72,62,3
2021-11-04,"duki, bizarrap",Malbec,82,65,51,3
2021-11-04,"tokischa, rosalía",Linda,83,55,47,3
2021-11-04,"carlos vives, ricky martin",Canción Bonita,84,77,76,3
2021-11-04,"wisin, jhayco, ozuna, los legendarios",Emojis de Corazones (feat. Los Legendarios),85,83,78,3
2021-11-04,"wisin, jhayco, anuel aa, los legendarios, myke towers",Fiel - Remix,86,85,82,3
2021-11-04,"pablo alborán, aitana, álvaro de luna",Llueve sobre mojado,87,95,83,3
2021-11-04,"bizarrap, nicky jam","Nicky Jam: Bzrp Music Sessions, Vol. 41",88,89,85,3
2021-11-04,ed sheeran,Shivers,89,—,89,1
2021-11-04,"hens, delgao",Dos Días al Mes,90,79,79,3
2021-11-04,fito y fitipaldis,Soldadito marinero,91,—,91,1
2021-11-04,"los legendarios, wisin, jhayco",Fiel,92,90,84,3
2021-11-04,camilo,Millones,93,81,81,3
2021-11-04,"bandido, duki, rei, tiago pzk","No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK]",94,86,86,3
2021-11-04,"rauw alejandro, mr. naisgai",2/Catorce,95,87,87,3
2021-11-04,"mora, jhayco",512,96,92,92,3
2021-11-04,rauw alejandro,Aquel Nap ZzZz,97,—,91,1
2021-11-04,"bad bunny, rosalía",LA NOCHE DE ANOCHE,98,—,98,1
2021-11-04,"tiësto, karol g",Don't Be Shy,99,91,91,3
2021-11-04,"tiago pzk, lit killah",Entre Nosotros,100,88,88,3
2021-11-11,"c. tangana, nathy peluso",Ateo,1,1,1,4
2021-11-11,"zzoilo, aitana",Mon Amour - Remix,2,2,2,4
2021-11-11,"jhayco, anuel aa",Ley Seca,3,3,3,4
2021-11-11,myke towers,Experimento,4,4,4,4
2021-11-11,"bizarrap, anuel aa","Anuel AA: Bzrp Music Sessions, Vol. 46",5,—,5,1
2021-11-11,jhayco,Dile (Homenaje),6,5,4,4
2021-11-11,"rvssian, rauw alejandro, chris brown",Nostálgico,7,6,5,4
2021-11-11,rauw alejandro,Cúrame,8,7,6,4
2021-11-11,"tiago pzk, trueno",Salimo de Noche,9,20,9,3
2021-11-11,anuel aa,Dictadura,10,26,10,2
2021-11-11,"fuego, manuel turizo, duki",Una Vaina Loca,11,39,11,3
2021-11-11,rauw alejandro,Todo De Ti,12,10,9,4
2021-11-11,"bizarrap, ptazeta","Ptazeta: Bzrp Music Sessions, Vol. 45",13,11,11,4
2021-11-11,justin quiles,Colorín Colorado,14,8,8,4
2021-11-11,"farruko, victor cardenas, dj adoni",El Incomprendido,15,9,9,4
2021-11-11,"mora, bad bunny, sech",Volando - Remix,16,14,14,4
2021-11-11,funzo & baby loud,INMORTALES,17,12,12,4
2021-11-11,farruko,Pepas,18,13,13,4
2021-11-11,"justin quiles, chimbala, zion & lennox",Loco,19,15,15,4
2021-11-11,"aventura, bad bunny",Volví,20,16,16,4
2021-11-11,bad bunny,Yonaguni,21,18,18,4
2021-11-11,"duki, justin quiles, bizarrap",Unfollow,22,17,17,4
2021-11-11,"el taiger, dj conds",La Historia,23,21,19,4
2021-11-11,"camilo, evaluna montaner",Índigo,24,19,14,4
2021-11-11,"tainy, bad bunny, julieta venegas",Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),25,22,11,4
2021-11-11,myke towers,ALMAS GEMELAS,26,24,21,4
2021-11-11,rauw alejandro,Sexo Virtual,27,25,25,4
2021-11-11,"jc la nevula, atomic otro way",Búscate Otro,28,23,14,4
2021-11-11,"el bobe, alpedue",Ella,29,33,29,4
2021-11-11,bad bunny,120,30,27,23,4
2021-11-11,nil moliner,Libertad,31,32,26,4
2021-11-11,"justin quiles, maluma",La Botella,32,28,28,4
2021-11-11,"fabbio, omar montes, lennis rodriguez, chus santana",Diablita Remix,33,29,27,4
2021-11-11,"marc seguí, rauw alejandro, pol granch",Tiroteo - Remix,34,34,31,4
2021-11-11,trueno,FEEL ME??,35,45,35,4
2021-11-11,"j balvin, maria becerra",Qué Más Pues?,36,31,26,4
2021-11-11,"delaossa, kiddo, j.moods",Veneno,37,38,34,4
2021-11-11,morad,Cuando Ella Sale,38,46,38,3
2021-11-11,"omar montes, jc el diamante",Beba Qué Quieres Que Haga,39,30,24,4
2021-11-11,"nicki nicole, rauw alejandro",Sabe,40,44,40,2
2021-11-11,sebastian yatra,Tacones Rojos,41,68,41,2
2021-11-11,"sebastian yatra, myke towers",Pareja Del Año,42,35,35,4
2021-11-11,rauw alejandro,La Old Skul,43,40,40,4
2021-11-11,"beny jr, el guincho",Combo la L,44,41,39,4
2021-11-11,camila cabello,Don't Go Yet,45,42,38,4
2021-11-11,aitana,Berlín,46,37,33,4
2021-11-11,"tini, maria becerra",Miénteme,47,36,22,4
2021-11-11,adele,Easy On Me,48,43,37,4
2021-11-11,"the kid laroi, justin bieber",STAY (with Justin Bieber),49,47,41,4
2021-11-11,ingratax,París,50,52,50,4
2021-11-11,"elton john, dua lipa, pnau",Cold Heart - PNAU Remix,51,48,45,4
2021-11-11,"lil nas x, jack harlow",INDUSTRY BABY (feat. Jack Harlow),52,51,48,4
2021-11-11,"lola indigo, tini, belinda",La Niña de la Escuela,53,53,45,4
2021-11-11,"bad bunny, jhayco",DÁKITI,54,57,54,4
2021-11-11,"c. tangana, niño de elche, la húngara",Tú Me Dejaste De Querer,55,55,52,4
2021-11-11,"nio garcia, j balvin, bad bunny",AM Remix,56,54,44,4
2021-11-11,"j balvin, sech",Una Nota,57,50,40,4
2021-11-11,morad,Soñar,58,60,54,4
2021-11-11,cyril kamer,Bandido,59,62,59,3
2021-11-11,daviles de novelda,Flamenco y Bachata,60,56,36,4
2021-11-11,álvaro de luna,Juramento eterno de sal,61,61,58,4
2021-11-11,"sech, jhayco",911 (Remix),62,58,52,4
2021-11-11,"moncho chavea, yotuel, original elias, c de cama, omar montes, mala rodríguez, rvfv, beatriz luengo, nyno vargas",Rakata - Remix,63,49,44,4
2021-11-11,"ana mena, rocco hunt",Un beso de improviso,64,64,62,4
2021-11-11,dani fernández,Clima Tropical,65,67,63,4
2021-11-11,"ana mena, rocco hunt",A Un Paso De La Luna,66,63,63,4
2021-11-11,bad gyal,Flow 2000,67,59,46,4
2021-11-11,"c. tangana, gipsy kings, nicolás reyes, tonino baliardo",Ingobernable,68,65,56,4
2021-11-11,"jhayco, skrillex",En Mi Cuarto,69,70,61,4
2021-11-11,"bizarrap, chucky73","Chucky73: Bzrp Music Sessions, Vol. 43",70,71,43,4
2021-11-11,ckay,love nwantiti (ah ah ah),71,66,59,4
2021-11-11,ed sheeran,Bad Habits,72,69,69,4
2021-11-11,"wisin, jhayco, ozuna, los legendarios",Emojis de Corazones (feat. Los Legendarios),73,85,73,4
2021-11-11,camilo,Vida de Rico,74,72,69,4
2021-11-11,"hens, delgao",Dos Días al Mes,75,90,75,4
2021-11-11,"pablo alborán, aitana, álvaro de luna",Llueve sobre mojado,76,87,76,4
2021-11-11,"jay wheeler, dj nelson, myke towers",La Curiosidad,77,73,73,4
2021-11-11,maluma,Sobrio,78,78,67,4
2021-11-11,rels b,SHORTY QUE TE VAYA BN <3,79,74,48,4
2021-11-11,måneskin,Beggin',80,77,73,4
2021-11-11,"becky g, el alfa",FULANITO,81,76,68,4
2021-11-11,"duki, bizarrap",Malbec,82,82,51,4
2021-11-11,anuel aa,23 Preguntas,83,79,72,4
2021-11-11,"beret, morat",Porfa no te vayas,84,80,75,4
2021-11-11,"bizarrap, nicky jam","Nicky Jam: Bzrp Music Sessions, Vol. 41",85,88,85,4
2021-11-11,"carlos vives, ricky martin",Canción Bonita,86,84,76,4
2021-11-11,fito y fitipaldis,Soldadito marinero,87,91,87,2
2021-11-11,"los legendarios, wisin, jhayco",Fiel,88,92,84,4
2021-11-11,"j balvin, skrillex",In Da Getto,89,81,62,4
2021-11-11,ed sheeran,Shivers,90,89,89,2
