fecha,artist_names,track_name,position,previous_rank,peak_rank,days_on_chart
2021-10-21,"c. tangana, nathy peluso",Ateo,1,—,1,1
2021-10-21,"zzoilo, aitana",Mon Amour - Remix,2,—,2,1
2021-10-21,"jhayco, anuel aa",Ley Seca,3,—,3,1
2021-10-21,"rvssian, rauw alejandro, chris brown",Nostálgico,4,—,4,1
2021-10-21,jhayco,Dile (Homenaje),5,—,5,1
2021-10-21,myke towers,Experimento,6,—,6,1
2021-10-21,rauw alejandro,Cúrame,7,—,7,1
2021-10-21,"tainy, bad bunny, julieta venegas",Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),8,—,8,1
2021-10-21,justin quiles,Colorín Colorado,9,—,9,1
2021-10-21,rauw alejandro,Todo De Ti,10,—,10,1
2021-10-21,"bizarrap, ptazeta","Ptazeta: Bzrp Music Sessions, Vol. 45",11,—,11,1
2021-10-21,funzo & baby loud,INMORTALES,12,—,12,1
2021-10-21,"farruko, victor cardenas, dj adoni",El Incomprendido,13,—,13,1
2021-10-21,"jc la nevula, atomic otro way",Búscate Otro,14,—,14,1
2021-10-21,"aventura, bad bunny",Volví,15,—,15,1
2021-10-21,farruko,Pepas,16,—,16,1
2021-10-21,"mora, bad bunny, sech",Volando - Remix,17,—,17,1
2021-10-21,bad bunny,Yonaguni,18,—,18,1
2021-10-21,myke towers,ALMAS GEMELAS,19,—,19,1
2021-10-21,bad bunny,120,20,—,20,1
2021-10-21,"camilo, evaluna montaner",Índigo,21,—,21,1
2021-10-21,"justin quiles, chimbala, zion & lennox",Loco,22,—,22,1
2021-10-21,"marc seguí, rauw alejandro, pol granch",Tiroteo - Remix,23,—,23,1
2021-10-21,"el taiger, dj conds",La Historia,24,—,24,1
2021-10-21,"duki, justin quiles, bizarrap",Unfollow,25,—,25,1
2021-10-21,"omar montes, jc el diamante",Beba Qué Quieres Que Haga,26,—,26,1
2021-10-21,rauw alejandro,Sexo Virtual,27,—,27,1
2021-10-21,"justin quiles, maluma",La Botella,28,—,28,1
2021-10-21,"j balvin, maria becerra",Qué Más Pues?,29,—,29,1
2021-10-21,"tini, maria becerra",Miénteme,30,—,30,1
2021-10-21,"fabbio, omar montes, lennis rodriguez, chus santana",Diablita Remix,31,—,31,1
2021-10-21,"sebastian yatra, myke towers",Pareja Del Año,32,—,32,1
2021-10-21,aitana,Berlín,33,—,33,1
2021-10-21,"delaossa, kiddo, j.moods",Veneno,34,—,34,1
2021-10-21,nil moliner,Libertad,35,—,35,1
2021-10-21,"el bobe, alpedue",Ella,36,—,36,1
2021-10-21,"j balvin, sech",Una Nota,37,—,37,1
2021-10-21,adele,Easy On Me,38,—,38,1
2021-10-21,"beny jr, el guincho",Combo la L,39,—,39,1
2021-10-21,rels b,SHORTY QUE TE VAYA BN <3,40,—,40,1
2021-10-21,"bizarrap, chucky73","Chucky73: Bzrp Music Sessions, Vol. 43",41,—,41,1
2021-10-21,"the kid laroi, justin bieber",STAY (with Justin Bieber),42,—,42,1
2021-10-21,daviles de novelda,Flamenco y Bachata,43,—,43,1
2021-10-21,"moncho chavea, yotuel, original elias, c de cama, omar montes, mala rodríguez, rvfv, beatriz luengo, nyno vargas",Rakata - Remix,44,—,44,1
2021-10-21,camila cabello,Don't Go Yet,45,—,45,1
2021-10-21,"lil nas x, jack harlow",INDUSTRY BABY (feat. Jack Harlow),46,—,46,1
2021-10-21,trueno,FEEL ME??,47,—,47,1
2021-10-21,"tokischa, rosalía",Linda,48,—,48,1
2021-10-21,"nio garcia, j balvin, bad bunny",AM Remix,49,—,49,1
2021-10-21,ckay,love nwantiti (ah ah ah),50,—,50,1
2021-10-21,"c. tangana, niño de elche, la húngara",Tú Me Dejaste De Querer,51,—,51,1
2021-10-21,"lola indigo, tini, belinda",La Niña de la Escuela,52,—,52,1
2021-10-21,"jhayco, skrillex",En Mi Cuarto,53,—,53,1
2021-10-21,bad gyal,Flow 2000,54,—,54,1
2021-10-21,"duki, bizarrap",Malbec,55,—,55,1
2021-10-21,"elton john, dua lipa, pnau",Cold Heart - PNAU Remix,56,—,56,1
2021-10-21,ingratax,París,57,—,57,1
2021-10-21,"c. tangana, gipsy kings, nicolás reyes, tonino baliardo",Ingobernable,58,—,58,1
2021-10-21,morad,Soñar,59,—,59,1
2021-10-21,"sech, jhayco",911 (Remix),60,—,60,1
2021-10-21,"bad bunny, jhayco",DÁKITI,61,—,61,1
2021-10-21,anuel aa,23 Preguntas,62,—,62,1
2021-10-21,"lola indigo, rvfv",Romeo Y Julieta,63,—,63,1
2021-10-21,maluma,Sobrio,64,—,64,1
2021-10-21,karol g,SEJODIOTO,65,—,65,1
2021-10-21,álvaro de luna,Juramento eterno de sal,66,—,66,1
2021-10-21,rauw alejandro,La Old Skul,67,—,67,1
2021-10-21,ed sheeran,Bad Habits,68,—,68,1
2021-10-21,"j balvin, skrillex",In Da Getto,69,—,69,1
2021-10-21,måneskin,Beggin',70,—,70,1
2021-10-21,rauw alejandro,Aquel Nap ZzZz,71,—,71,1
2021-10-21,"pablo alborán, aitana, álvaro de luna",Llueve sobre mojado,72,—,72,1
2021-10-21,camilo,Vida de Rico,73,—,73,1
2021-10-21,dani fernández,Clima Tropical,74,—,74,1
2021-10-21,"rauw alejandro, mr. naisgai",2/Catorce,75,—,75,1
2021-10-21,"becky g, el alfa",FULANITO,76,—,76,1
2021-10-21,"wisin, jhayco, ozuna, los legendarios",Emojis de Corazones (feat. Los Legendarios),77,—,77,1
2021-10-21,camilo,Millones,78,—,78,1
2021-10-21,"tiago pzk, lit killah",Entre Nosotros,79,—,79,1
2021-10-21,"jay wheeler, dj nelson, myke towers",La Curiosidad,80,—,80,1
2021-10-21,lil nas x,MONTERO (Call Me By Your Name),81,—,81,1
2021-10-21,"morad, trobi",Cómo Están?,82,—,82,1
2021-10-21,"ana mena, rocco hunt",Un beso de improviso,83,—,83,1
2021-10-21,"carlos vives, ricky martin",Canción Bonita,84,—,84,1
2021-10-21,"beret, morat",Porfa no te vayas,85,—,85,1
2021-10-21,"ana mena, rocco hunt",A Un Paso De La Luna,86,—,86,1
2021-10-21,"tiësto, karol g",Don't Be Shy,87,—,87,1
2021-10-21,"wisin, jhayco, anuel aa, los legendarios, myke towers",Fiel - Remix,88,—,88,1
2021-10-21,"hens, delgao",Dos Días al Mes,89,—,89,1
2021-10-21,olivia rodrigo,good 4 u,90,—,90,1
2021-10-21,"mora, jhayco",512,91,—,91,1
2021-10-21,"ckay, dj yo!, ax'el",love nwantiti (feat. Dj Yo! & AX'EL) - Remix,92,—,92,1
2021-10-21,"bizarrap, nicky jam","Nicky Jam: Bzrp Music Sessions, Vol. 41",93,—,93,1
2021-10-21,"amenazzy, farruko, myke towers, rochy rd",Rapido,94,—,94,1
2021-10-21,"los legendarios, wisin, jhayco",Fiel,95,—,95,1
2021-10-21,zzoilo,Mon amour,96,—,96,1
2021-10-21,"alex rose, rauw alejandro",Me Fije,97,—,97,1
2021-10-21,"bad bunny, rosalía",LA NOCHE DE ANOCHE,98,—,98,1
2021-10-21,"camilo, shawn mendes",KESI - Remix,99,—,99,1
2021-10-21,"bandido, duki, rei, tiago pzk","No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK]",100,—,100,1
2021-10-28,"c. tangana, nathy peluso",Ateo,1,1,1,2
2021-10-28,myke towers,Experimento,2,6,2,2
2021-10-28,"rvssian, rauw alejandro, chris brown",Nostálgico,3,4,3,2
2021-10-28,"zzoilo, aitana",Mon Amour - Remix,4,2,2,2
2021-10-28,"jhayco, anuel aa",Ley Seca,5,3,3,2
2021-10-28,jhayco,Dile (Homenaje),6,5,5,2
2021-10-28,rauw alejandro,Cúrame,7,7,7,2
2021-10-28,"bizarrap, ptazeta","Ptazeta: Bzrp Music Sessions, Vol. 45",8,11,8,2
2021-10-28,justin quiles,Colorín Colorado,9,9,9,2
2021-10-28,rauw alejandro,Todo De Ti,10,10,10,2
2021-10-28,"tainy, bad bunny, julieta venegas",Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),11,8,8,2
2021-10-28,"camilo, evaluna montaner",Índigo,12,21,12,2
2021-10-28,funzo & baby loud,INMORTALES,13,12,12,2
2021-10-28,"farruko, victor cardenas, dj adoni",El Incomprendido,14,13,13,2
2021-10-28,"mora, bad bunny, sech",Volando - Remix,15,17,15,2
2021-10-28,farruko,Pepas,16,16,16,2
2021-10-28,"aventura, bad bunny",Volví,17,15,15,2
2021-10-28,bad bunny,Yonaguni,18,18,18,2
2021-10-28,"jc la nevula, atomic otro way",Búscate Otro,19,14,14,2
2021-10-28,"duki, justin quiles, bizarrap",Unfollow,20,25,20,2
2021-10-28,myke towers,ALMAS GEMELAS,21,19,19,2
2021-10-28,bad bunny,120,22,20,20,2
2021-10-28,rauw alejandro,Sexo Virtual,23,27,23,2
2021-10-28,"justin quiles, chimbala, zion & lennox",Loco,24,22,22,2
2021-10-28,"marc seguí, rauw alejandro, pol granch",Tiroteo - Remix,25,23,23,2
2021-10-28,"el taiger, dj conds",La Historia,26,24,24,2
2021-10-28,"delaossa, kiddo, j.moods",Veneno,27,34,27,2
2021-10-28,"justin quiles, maluma",La Botella,28,28,28,2
2021-10-28,"fabbio, omar montes, lennis rodriguez, chus santana",Diablita Remix,29,31,29,2
2021-10-28,"omar montes, jc el diamante",Beba Qué Quieres Que Haga,30,26,26,2
2021-10-28,"j balvin, maria becerra",Qué Más Pues?,31,29,29,2
2021-10-28,"sebastian yatra, myke towers",Pareja Del Año,32,32,32,2
2021-10-28,nil moliner,Libertad,33,35,33,2
2021-10-28,adele,Easy On Me,34,38,34,2
2021-10-28,aitana,Berlín,35,33,33,2
2021-10-28,trueno,FEEL ME??,36,47,36,2
2021-10-28,"tini, maria becerra",Miénteme,37,30,30,2
2021-10-28,"beny jr, el guincho",Combo la L,38,39,38,2
2021-10-28,"j balvin, sech",Una Nota,39,37,37,2
2021-10-28,"el bobe, alpedue",Ella,40,36,36,2
2021-10-28,"elton john, dua lipa, pnau",Cold Heart - PNAU Remix,41,56,41,2
2021-10-28,"the kid laroi, justin bieber",STAY (with Justin Bieber),42,42,42,2
2021-10-28,camila cabello,Don't Go Yet,43,45,43,2
2021-10-28,"moncho chavea, yotuel, original elias, c de cama, omar montes, mala rodríguez, rvfv, beatriz luengo, nyno vargas",Rakata - Remix,44,44,44,2
2021-10-28,"lil nas x, jack harlow",INDUSTRY BABY (feat. Jack Harlow),45,46,45,2
2021-10-28,bad gyal,Flow 2000,46,54,46,2
2021-10-28,daviles de novelda,Flamenco y Bachata,47,43,43,2
2021-10-28,rels b,SHORTY QUE TE VAYA BN <3,48,40,40,2
2021-10-28,"tiago pzk, trueno",Salimo de Noche,49,—,49,1
2021-10-28,"bizarrap, chucky73","Chucky73: Bzrp Music Sessions, Vol. 43",50,41,41,2
2021-10-28,rauw alejandro,La Old Skul,51,67,51,2
2021-10-28,"nio garcia, j balvin, bad bunny",AM Remix,52,49,49,2
2021-10-28,"c. tangana, niño de elche, la húngara",Tú Me Dejaste De Querer,53,51,51,2
2021-10-28,"jhayco, skrillex",En Mi Cuarto,54,53,53,2
2021-10-28,ckay,love nwantiti (ah ah ah),55,50,50,2
2021-10-28,"bad bunny, jhayco",DÁKITI,56,61,56,2
2021-10-28,"tokischa, rosalía",Linda,57,48,48,2
2021-10-28,ingratax,París,58,57,57,2
2021-10-28,"c. tangana, gipsy kings, nicolás reyes, tonino baliardo",Ingobernable,59,58,58,2
2021-10-28,morad,Soñar,60,59,59,2
2021-10-28,"fuego, manuel turizo, duki",Una Vaina Loca,61,—,61,1
2021-10-28,"sech, jhayco",911 (Remix),62,60,60,2
2021-10-28,"lola indigo, rvfv",Romeo Y Julieta,63,63,63,2
2021-10-28,"lola indigo, tini, belinda",La Niña de la Escuela,64,52,52,2
2021-10-28,anuel aa,23 Preguntas,65,62,62,2
2021-10-28,maluma,Sobrio,66,64,64,2
2021-10-28,álvaro de luna,Juramento eterno de sal,67,66,66,2
2021-10-28,"duki, bizarrap",Malbec,68,55,55,2
2021-10-28,måneskin,Beggin',69,70,69,2
2021-10-28,camilo,Vida de Rico,70,73,70,2
2021-10-28,ed sheeran,Bad Habits,71,68,68,2
2021-10-28,rauw alejandro,Aquel Nap ZzZz,72,71,71,2
2021-10-28,dani fernández,Clima Tropical,73,74,73,2
2021-10-28,"j balvin, skrillex",In Da Getto,74,69,69,2
2021-10-28,camilo,Millones,75,78,75,2
2021-10-28,"becky g, el alfa",FULANITO,76,76,76,2
2021-10-28,"ana mena, rocco hunt",Un beso de improviso,77,83,77,2
2021-10-28,"tiago pzk, lit killah",Entre Nosotros,78,79,78,2
2021-10-28,"rauw alejandro, mr. naisgai",2/Catorce,79,75,75,2
2021-10-28,"jay wheeler, dj nelson, myke towers",La Curiosidad,80,80,80,2
2021-10-28,"wisin, jhayco, ozuna, los legendarios",Emojis de Corazones (feat. Los Legendarios),81,77,77,2
2021-10-28,"ana mena, rocco hunt",A Un Paso De La Luna,82,86,82,2
2021-10-28,"hens, delgao",Dos Días al Mes,83,89,83,2
2021-10-28,morad,Cuando Ella Sale,84,—,84,1
2021-10-28,"ckay, dj yo!, ax'el",love nwantiti (feat. Dj Yo! & AX'EL) - Remix,85,92,85,2
2021-10-28,"beret, morat",Porfa no te vayas,86,85,85,2
2021-10-28,lil nas x,MONTERO (Call Me By Your Name),87,81,81,2
2021-10-28,"wisin, jhayco, anuel aa, los legendarios, myke towers",Fiel - Remix,88,88,88,2
2021-10-28,"carlos vives, ricky martin",Canción Bonita,89,84,84,2
2021-10-28,olivia rodrigo,good 4 u,90,90,90,2
2021-10-28,"pablo alborán, aitana, álvaro de luna",Llueve sobre mojado,91,72,72,2
2021-10-28,"tiësto, karol g",Don't Be Shy,92,87,87,2
2021-10-28,"mora, jhayco",512,93,91,91,2
2021-10-28,"camilo, shawn mendes",KESI - Remix,94,99,94,2
2021-10-28,"bad bunny, rosalía",LA NOCHE DE ANOCHE,95,98,95,2
2021-10-28,"bizarrap, nicky jam","Nicky Jam: Bzrp Music Sessions, Vol. 41",96,93,93,2
2021-10-28,"swedish house mafia, the weeknd",Moth To A Flame (with The Weeknd),97,—,97,1
2021-10-28,ed sheeran,Shivers,98,—,98,1
2021-10-28,"bandido, duki, rei, tiago pzk","No Me Conocen (Remix) [con DUKI, Rei & Tiago PZK]",99,100,99,2
2021-10-28,"alex rose, rauw alejandro",Me Fije,100,97,97,2
2021-11-04,"c. tangana, nathy peluso",Ateo,1,1,1,3
2021-11-04,myke towers,Experimento,2,2,2,3
2021-11-04,"rvssian, rauw alejandro, chris brown",Nostálgico,3,3,3,3
2021-11-04,"zzoilo, aitana",Mon Amour - Remix,4,4,2,3
2021-11-04,"jhayco, anuel aa",Ley Seca,5,5,3,3
2021-11-04,jhayco,Dile (Homenaje),6,6,5,3
2021-11-04,rauw alejandro,Cúrame,7,7,7,3
2021-11-04,"bizarrap, ptazeta","Ptazeta: Bzrp Music Sessions, Vol. 45",8,8,8,3
2021-11-04,rauw alejandro,Todo De Ti,9,10,9,3
2021-11-04,justin quiles,Colorín Colorado,10,9,9,3
2021-11-04,"farruko, victor cardenas, dj adoni",El Incomprendido,11,14,11,3
2021-11-04,funzo & baby loud,INMORTALES,12,13,12,3
2021-11-04,"tainy, bad bunny, julieta venegas",Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),13,11,8,3
2021-11-04,"mora, bad bunny, sech",Volando - Remix,14,15,14,3
2021-11-04,farruko,Pepas,15,16,15,3
2021-11-04,"aventura, bad bunny",Volví,16,17,15,3
2021-11-04,"camilo, evaluna montaner",Índigo,17,12,12,3
2021-11-04,bad bunny,Yonaguni,18,18,18,3
2021-11-04,"tiago pzk, trueno",Salimo de Noche,19,49,19,2
2021-11-04,"duki, justin quiles, bizarrap",Unfollow,20,20,20,3
2021-11-04,myke towers,ALMAS GEMELAS,21,21,19,3
2021-11-04,rauw alejandro,Sexo Virtual,22,23,22,3
2021-11-04,bad bunny,120,23,22,20,3
2021-11-04,anuel aa,Dictadura,24,—,24,1
2021-11-04,"justin quiles, chimbala, zion & lennox",Loco,25,24,22,3
2021-11-04,"jc la nevula, atomic otro way",Búscate Otro,26,19,14,3
2021-11-04,"marc seguí, rauw alejandro, pol granch",Tiroteo - Remix,27,25,23,3
2021-11-04,"justin quiles, maluma",La Botella,28,28,28,3
2021-11-04,"el taiger, dj conds",La Historia,29,26,24,3
2021-11-04,rauw alejandro,La Old Skul,30,51,30,3
2021-11-04,"fabbio, omar montes, lennis rodriguez, chus santana",Diablita Remix,31,29,29,3
2021-11-04,"j balvin, maria becerra",Qué Más Pues?,32,31,29,3
2021-11-04,"delaossa, kiddo, j.moods",Veneno,33,27,27,3
2021-11-04,"nicki nicole, rauw alejandro",Sabe,34,—,34,1
2021-11-04,"omar montes, jc el diamante",Beba Qué Quieres Que Haga,35,30,26,3
2021-11-04,"sebastian yatra, myke towers",Pareja Del Año,36,32,32,3
2021-11-04,"beny jr, el guincho",Combo la L,37,38,37,3
2021-11-04,nil moliner,Libertad,38,33,33,3
2021-11-04,trueno,FEEL ME??,39,36,36,3
2021-11-04,morad,Cuando Ella Sale,40,84,40,2
2021-11-04,"el bobe, alpedue",Ella,41,40,36,3
2021-11-04,adele,Easy On Me,42,34,34,3
2021-11-04,"fuego, manuel turizo, duki",Una Vaina Loca,43,61,43,2
2021-11-04,aitana,Berlín,44,35,33,3
2021-11-04,"the kid laroi, justin bieber",STAY (with Justin Bieber),45,42,42,3
2021-11-04,"elton john, dua lipa, pnau",Cold Heart - PNAU Remix,46,41,41,3
2021-11-04,camila cabello,Don't Go Yet,47,43,43,3
2021-11-04,"tini, maria becerra",Miénteme,48,37,30,3
2021-11-04,"j balvin, sech",Una Nota,49,39,37,3
2021-11-04,"moncho chavea, yotuel, original elias, c de cama, omar montes, mala rodríguez, rvfv, beatriz luengo, nyno vargas",Rakata - Remix,50,44,44,3
2021-11-04,"lil nas x, jack harlow",INDUSTRY BABY (feat. Jack Harlow),51,45,45,3
2021-11-04,"jhayco, skrillex",En Mi Cuarto,52,54,52,3
2021-11-04,ingratax,París,53,58,53,3
2021-11-04,ckay,love nwantiti (ah ah ah),54,55,50,3
2021-11-04,rels b,SHORTY QUE TE VAYA BN <3,55,48,40,3
2021-11-04,"bad bunny, jhayco",DÁKITI,56,56,56,3
2021-11-04,"nio garcia, j balvin, bad bunny",AM Remix,57,52,49,3
2021-11-04,bad gyal,Flow 2000,58,46,46,3
2021-11-04,"c. tangana, niño de elche, la húngara",Tú Me Dejaste De Querer,59,53,51,3
2021-11-04,morad,Soñar,60,60,59,3
2021-11-04,"sech, jhayco",911 (Remix),61,62,60,3
2021-11-04,"bizarrap, chucky73","Chucky73: Bzrp Music Sessions, Vol. 43",62,50,41,3
2021-11-04,ed sheeran,Bad Habits,63,71,63,3
2021-11-04,"c. tangana, gipsy kings, nicolás reyes, tonino baliardo",Ingobernable,64,59,58,3
2021-11-04,sebastian yatra,Tacones Rojos,65,—,65,1
2021-11-04,daviles de novelda,Flamenco y Bachata,66,47,43,3
2021-11-04,"lola indigo, rvfv",Romeo Y Julieta,67,63,63,3
2021-11-04,cyril kamer,Bandido,68,—,68,1
2021-11-04,anuel aa,23 Preguntas,69,65,62,3
2021-11-04,"lola indigo, tini, belinda",La Niña de la Escuela,70,64,52,3
2021-11-04,rauw alejandro,Aquel Nap ZzZz,71,72,71,3
2021-11-04,maluma,Sobrio,72,66,64,3
2021-11-04,álvaro de luna,Juramento eterno de sal,73,67,66,3
2021-11-04,måneskin,Beggin',74,69,69,3
2021-11-04,camilo,Vida de Rico,75,70,70,3
2021-11-04,"jay wheeler, dj nelson, myke towers",La Curiosidad,76,80,76,3
2021-11-04,"rauw alejandro, mr. naisgai",2/Catorce,77,79,75,3
2021-11-04,dani fernández,Clima Tropical,78,73,73,3
2021-11-04,ed sheeran,Shivers,79,98,79,2
2021-11-04,"wisin, jhayco, ozuna, los legendarios",Emojis de Corazones (feat. Los Legendarios),80,81,77,3
2021-11-04,"tokischa, rosalía",Linda,81,57,48,3
2021-11-04,"ana mena, rocco hunt",Un beso de improviso,82,77,77,3
2021-11-04,"ana mena, rocco hunt",A Un Paso De La Luna,83,82,82,3
2021-11-04,"becky g, el alfa",FULANITO,84,76,76,3
2021-11-04,"j balvin, skrillex",In Da Getto,85,74,69,3
2021-11-04,"pablo alborán, aitana, álvaro de luna",Llueve sobre mojado,86,91,72,3
2021-11-04,"ckay, dj yo!, ax'el",love nwantiti (feat. Dj Yo! & AX'EL) - Remix,87,85,85,3
2021-11-04,camilo,Millones,88,75,75,3
2021-11-04,"wisin, jhayco, anuel aa, los legendarios, myke towers",Fiel - Remix,89,88,88,3
2021-11-04,"tiago pzk, lit killah",Entre Nosotros,90,78,78,3
2021-11-04,"camila cabello, myke towers, tainy",Oh Na Na,91,—,91,1
2021-11-04,"mora, jhayco",512,92,93,91,3
2021-11-04,"hens, delgao",Dos Días al Mes,93,83,83,3
2021-11-04,"tiësto, karol g",Don't Be Shy,94,92,87,3
2021-11-04,lil nas x,MONTERO (Call Me By Your Name),95,87,81,3
2021-11-04,"bizarrap, nicky jam","Nicky Jam: Bzrp Music Sessions, Vol. 41",96,96,93,3
2021-11-04,olivia rodrigo,good 4 u,97,90,90,3
2021-11-04,"beret, morat",Porfa no te vayas,98,86,85,3
2021-11-04,"duki, bizarrap",Malbec,99,68,55,3
2021-11-04,"bad bunny, rosalía",LA NOCHE DE ANOCHE,100,95,95,3
2021-11-11,"c. tangana, nathy peluso",Ateo,1,1,1,4
2021-11-11,myke towers,Experimento,2,2,2,4
2021-11-11,"rvssian, rauw alejandro, chris brown",Nostálgico,3,3,3,4
2021-11-11,"zzoilo, aitana",Mon Amour - Remix,4,4,2,4
2021-11-11,"jhayco, anuel aa",Ley Seca,5,5,3,4
2021-11-11,"bizarrap, anuel aa","Anuel AA: Bzrp Music Sessions, Vol. 46",6,—,6,1
2021-11-11,jhayco,Dile (Homenaje),7,6,5,4
2021-11-11,rauw alejandro,Cúrame,8,7,7,4
2021-11-11,anuel aa,Dictadura,9,24,9,2
2021-11-11,"tiago pzk, trueno",Salimo de Noche,10,19,10,3
2021-11-11,"bizarrap, ptazeta","Ptazeta: Bzrp Music Sessions, Vol. 45",11,8,8,4
2021-11-11,rauw alejandro,Todo De Ti,12,9,9,4
2021-11-11,"fuego, manuel turizo, duki",Una Vaina Loca,13,43,13,3
2021-11-11,"mora, bad bunny, sech",Volando - Remix,14,14,14,4
2021-11-11,"farruko, victor cardenas, dj adoni",El Incomprendido,15,11,11,4
2021-11-11,justin quiles,Colorín Colorado,16,10,9,4
2021-11-11,funzo & baby loud,INMORTALES,17,12,12,4
2021-11-11,"aventura, bad bunny",Volví,18,16,15,4
2021-11-11,"tainy, bad bunny, julieta venegas",Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),19,13,8,4
2021-11-11,"camilo, evaluna montaner",Índigo,20,17,12,4
2021-11-11,bad bunny,Yonaguni,21,18,18,4
2021-11-11,farruko,Pepas,22,15,15,4
2021-11-11,"duki, justin quiles, bizarrap",Unfollow,23,20,20,4
2021-11-11,"justin quiles, chimbala, zion & lennox",Loco,24,25,22,4
2021-11-11,myke towers,ALMAS GEMELAS,25,21,19,4
2021-11-11,bad bunny,120,26,23,20,4
2021-11-11,rauw alejandro,Sexo Virtual,27,22,22,4
2021-11-11,morad,Cuando Ella Sale,28,40,28,3
2021-11-11,"nicki nicole, rauw alejandro",Sabe,29,34,29,2
2021-11-11,"marc seguí, rauw alejandro, pol granch",Tiroteo - Remix,30,27,23,4
2021-11-11,trueno,FEEL ME??,31,39,31,4
2021-11-11,rauw alejandro,La Old Skul,32,30,30,4
2021-11-11,"el taiger, dj conds",La Historia,33,29,24,4
2021-11-11,"justin quiles, maluma",La Botella,34,28,28,4
2021-11-11,"jc la nevula, atomic otro way",Búscate Otro,35,26,14,4
2021-11-11,"delaossa, kiddo, j.moods",Veneno,36,33,27,4
2021-11-11,sebastian yatra,Tacones Rojos,37,65,37,2
2021-11-11,"fabbio, omar montes, lennis rodriguez, chus santana",Diablita Remix,38,31,29,4
2021-11-11,"beny jr, el guincho",Combo la L,39,37,37,4
2021-11-11,"sebastian yatra, myke towers",Pareja Del Año,40,36,32,4
2021-11-11,nil moliner,Libertad,41,38,33,4
2021-11-11,"j balvin, maria becerra",Qué Más Pues?,42,32,29,4
2021-11-11,"omar montes, jc el diamante",Beba Qué Quieres Que Haga,43,35,26,4
2021-11-11,"el bobe, alpedue",Ella,44,41,36,4
2021-11-11,camila cabello,Don't Go Yet,45,47,43,4
2021-11-11,adele,Easy On Me,46,42,34,4
2021-11-11,"the kid laroi, justin bieber",STAY (with Justin Bieber),47,45,42,4
2021-11-11,"elton john, dua lipa, pnau",Cold Heart - PNAU Remix,48,46,41,4
2021-11-11,ingratax,París,49,53,49,4
2021-11-11,aitana,Berlín,50,44,33,4
2021-11-11,"lil nas x, jack harlow",INDUSTRY BABY (feat. Jack Harlow),51,51,45,4
2021-11-11,"j balvin, sech",Una Nota,52,49,37,4
2021-11-11,"tini, maria becerra",Miénteme,53,48,30,4
2021-11-11,"bad bunny, jhayco",DÁKITI,54,56,54,4
2021-11-11,"jhayco, skrillex",En Mi Cuarto,55,52,52,4
2021-11-11,"moncho chavea, yotuel, original elias, c de cama, omar montes, mala rodríguez, rvfv, beatriz luengo, nyno vargas",Rakata - Remix,56,50,44,4
2021-11-11,"c. tangana, niño de elche, la húngara",Tú Me Dejaste De Querer,57,59,51,4
2021-11-11,"nio garcia, j balvin, bad bunny",AM Remix,58,57,49,4
2021-11-11,rels b,SHORTY QUE TE VAYA BN <3,59,55,40,4
2021-11-11,morad,Soñar,60,60,59,4
2021-11-11,ckay,love nwantiti (ah ah ah),61,54,50,4
2021-11-11,cyril kamer,Bandido,62,68,62,2
2021-11-11,bad gyal,Flow 2000,63,58,46,4
2021-11-11,"bizarrap, chucky73","Chucky73: Bzrp Music Sessions, Vol. 43",64,62,41,4
2021-11-11,"c. tangana, gipsy kings, nicolás reyes, tonino baliardo",Ingobernable,65,64,58,4
2021-11-11,"sech, jhayco",911 (Remix),66,61,60,4
2021-11-11,maluma,Sobrio,67,72,64,4
2021-11-11,ed sheeran,Bad Habits,68,63,63,4
2021-11-11,daviles de novelda,Flamenco y Bachata,69,66,43,4
2021-11-11,álvaro de luna,Juramento eterno de sal,70,73,66,4
2021-11-11,"lola indigo, tini, belinda",La Niña de la Escuela,71,70,52,4
2021-11-11,anuel aa,23 Preguntas,72,69,62,4
2021-11-11,rauw alejandro,Aquel Nap ZzZz,73,71,71,4
2021-11-11,"wisin, jhayco, ozuna, los legendarios",Emojis de Corazones (feat. Los Legendarios),74,80,74,4
2021-11-11,"pablo alborán, aitana, álvaro de luna",Llueve sobre mojado,75,86,72,4
2021-11-11,camilo,Vida de Rico,76,75,70,4
2021-11-11,dani fernández,Clima Tropical,77,78,73,4
2021-11-11,måneskin,Beggin',78,74,69,4
2021-11-11,"ana mena, rocco hunt",Un beso de improviso,79,82,77,4
2021-11-11,"jay wheeler, dj nelson, myke towers",La Curiosidad,80,76,76,4
2021-11-11,"lola indigo, rvfv",Romeo Y Julieta,81,67,63,4
2021-11-11,"ana mena, rocco hunt",A Un Paso De La Luna,82,83,82,4
2021-11-11,"la la love you, axolotes mexicanos",El Fin del Mundo,83,—,83,1
2021-11-11,"hens, delgao",Dos Días al Mes,84,93,83,4
2021-11-11,"rauw alejandro, mr. naisgai",2/Catorce,85,77,75,4
2021-11-11,ed sheeran,Shivers,86,79,79,3
2021-11-11,"becky g, el alfa",FULANITO,87,84,76,4
2021-11-11,"bizarrap, nicky jam","Nicky Jam: Bzrp Music Sessions, Vol. 41",88,96,88,4
